"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","ARA:PHOTOALL-PWY",0.00207001101162477,0.999424728861166,12,42,"oxygenic photosynthesis","BioCyc"
"2","ARA:CALVIN-PWY",0.0114735459954212,0.99766446777114,6,18,"Calvin-Benson-Bassham cycle","BioCyc"
"3","ARA:PWY-7183",0.031548064387,0.998807980136362,2,3,"pyrimidine nucleobases salvage I","BioCyc"
"4","ARA:PWY-4841",0.0326759412262,0.998740802918622,2,3,"UDP-&alpha;-D-glucuronate biosynthesis (from myo-inositol)","BioCyc"
"5","ARA:ARGSPECAT-PWY",0.0337151865035423,0.998677692567487,2,3,"spermine biosynthesis","BioCyc"
"6","ARA:BSUBPOLYAMSYN-PWY",0.0337745609575609,0.998674052081986,2,3,"spermidine biosynthesis I","BioCyc"
"7","ARA:PWY66-399",0.0386668053403589,0.987537911597488,7,30,"gluconeogenesis III","BioCyc"
"8","ARA:VALDEG-PWY",0.0414680346081529,0.991768895533145,4,13,"L-valine degradation I","BioCyc"
"9","ARA:PWY-6952",0.0459892240069761,0.993530793499955,3,8,"glycerophosphodiester degradation","BioCyc"
"10","ARA:LIPAS-PWY",0.0485712694286386,0.98339408203113,7,32,"triacylglycerol degradation","BioCyc"
"11","ARA:PWY-101",0.0568151502590423,0.982044760250742,6,24,"photosynthesis light reactions","BioCyc"
"12","ARA:PWY-3385",0.0595697863141497,0.995503718074424,2,4,"choline biosynthesis I","BioCyc"
"13","ARA:PWY-6118",0.05978101540014,0.995478544550095,2,4,"glycerol-3-phosphate shuttle","BioCyc"
"14","ARA:PWYQT-4445",0.0617512273350437,0.989772834980772,3,9,"pyrimidine salvage pathway","BioCyc"
"15","ARA:SERSYN-PWY",0.0618508777369675,0.995229011030556,2,4,"L-serine biosynthesis","BioCyc"
"16","ARA:PWY-6544",0.0644799784447403,0.994904643065905,2,4,"superpathway of C28 brassinosteroid biosynthesis","BioCyc"
"17","ARA:PWY-699",0.0644799784447403,0.994904643065905,2,4,"brassinosteroid biosynthesis I","BioCyc"
"18","ARA:PWY-6902",0.0659501791042907,0.994719670014297,2,4,"chitin degradation II (Vibrio)","BioCyc"
"19","ARA:PWY-5921",0.0683823860752564,0.994408065384177,2,4,"glutaminyl-tRNAgln biosynthesis via transamidation","BioCyc"
"20","ARA:PWY-5043",0.0917484199378617,0.989757348793126,2,5,"purine nucleosides salvage II (plant)","BioCyc"
"21","ARA:PWY-6605",0.0917484199378617,0.989757348793126,2,5,"adenine and adenosine salvage II","BioCyc"
"22","ARA:PWY-401",0.0921423054717951,0.98968716412817,2,5,"galactolipid biosynthesis I","BioCyc"
"23","ARA:PWY-3821",0.0936127222623751,0.989423479330045,2,5,"D-galactose degradation III","BioCyc"
"24","ARA:PWY-2681",0.094337625086945,0.989292512903639,2,5,"trans-zeatin biosynthesis","BioCyc"
"25","ARA:PWY-7186",0.0956086799726994,0.989061328997674,2,5,"superpathway of scopolin and esculin biosynthesis","BioCyc"
"26","ARA:PWY-1186",0.107539364591026,1,1,1,"L-homomethionine biosynthesis","BioCyc"
"27","ARA:PWY-7346",0.107616214422577,1,1,1,"UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)","BioCyc"
"28","ARA:PWY-5285",0.108412429659263,1,1,1,"sulfide oxidation III (persulfide dioxygenase)","BioCyc"
"29","ARA:PWY-5272",0.108695410433424,1,1,1,"abscisic acid glucose ester metabolism","BioCyc"
"30","ARA:PWY-5943",0.110089644080932,1,1,1,"&beta;-carotene biosynthesis","BioCyc"
"31","ARA:PWY-3221",0.110695332608613,1,1,1,"dTDP-L-rhamnose biosynthesis II","BioCyc"
"32","ARA:PWY4FS-10",0.112806925086769,1,1,1,"scopolin biosynthesis","BioCyc"
"33","ARA:PWY-5136",0.124838482159195,0.981900257174381,2,6,"fatty acid &beta;-oxidation II (peroxisome)","BioCyc"
"34","ARA:LYSINE-DEG2-PWY",0.126451368254388,0.981522277979199,2,6,"lysine degradation II","BioCyc"
"35","ARA:PWY-2602",0.127777908364981,1,1,1,"brassinosteroid biosynthesis III","BioCyc"
"36","ARA:GLUCONEO-PWY",0.129331519792453,0.952632516221604,5,25,"gluconeogenesis I","BioCyc"
"37","ARA:PWY-4361",0.130126136231928,0.980649214635858,2,6,"S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation","BioCyc"
"38","ARA:PWYQT-94",0.132377272816247,0.98010624996355,2,6,"superpathway of polyamine biosynthesis","BioCyc"
"39","ARA:PWY-7432",0.133188384322052,0.979909103197057,2,6,"L-phenylalanine biosynthesis III (cytosolic, plants)","BioCyc"
"40","ARA:TYRFUMCAT-PWY",0.134717588133007,0.979535246723194,2,6,"L-tyrosine degradation I","BioCyc"
"41","ARA:PWY-5973",0.13660819892007,0.965696216317809,3,12,"cis-vaccenate biosynthesis","BioCyc"
"42","ARA:FASYN-ELONG-PWY",0.136641962628127,0.97906075277045,2,6,"fatty acid elongation -- saturated","BioCyc"
"43","ARA:PWY-5971",0.161778581427896,0.94414805367336,4,20,"palmitate biosynthesis II (bacteria and plants)","BioCyc"
"44","ARA:PWY-7208",0.165772613956683,0.953841889178015,3,13,"superpathway of pyrimidine nucleobases salvage","BioCyc"
"45","ARA:PWY-7193",0.168838183374912,0.969043805636665,2,7,"pyrimidine ribonucleosides salvage I","BioCyc"
"46","ARA:PWY-6351",0.173120816426933,0.950245346901043,3,14,"D-myo-inositol (1,4,5)-trisphosphate biosynthesis","BioCyc"
"47","ARA:PWY-5723",0.182107048335815,0.934176693997,4,20,"Rubisco shunt","BioCyc"
"48","ARA:PWY-2541",0.184049153058527,0.932845761043001,4,21,"plant sterol biosynthesis","BioCyc"
"49","ARA:PWY-6837",0.184766456779226,0.964127006421508,2,7,"fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)","BioCyc"
"50","ARA:PWY-82",0.192627298428716,0.989775392676204,1,2,"UDP-L-arabinose biosynthesis II (from L-arabinose)","BioCyc"
"51","ARA:SUCSYN-PWY",0.193200709592745,0.941499355462347,3,14,"sucrose biosynthesis I (from photosynthesis)","BioCyc"
"52","ARA:PWYQT-1",0.195904169850668,0.989404053279999,1,2,"lysine degradation III","BioCyc"
